symbol,quotedate,iv30call,iv30put,iv30mean,callvol,putvol,totalvol,calloi,putoi,comment
CAG,4/18/2002,0.1278,0.2239,0.1758,79,21,100,10269,8815,
CAH,4/18/2002,0.2666,0.2573,0.2620,1697,269,1966,18866,23388,
CAKE,4/18/2002,0.3506,0.3565,0.3536,384,429,813,6474,4063,
CAL,4/18/2002,0.5568,0.5878,0.5723,623,267,890,9536,5449,
CALP,4/18/2002,0.8090,0.7309,0.7700,5,120,125,607,401,
CAM,4/18/2002,0.4306,0.4061,0.4184,50,70,120,4906,6030,
CAMP,4/18/2002,1.0470,0.8092,0.9281,30,0,30,1256,564,
CANI,4/18/2002,0.9485,0.9589,0.9537,449,4,453,2473,1623,
CAO,4/18/2002,0.5122,0.5119,0.5120,2,0,2,433,233,
CAT,4/18/2002,0.3177,0.2838,0.3007,1776,1959,3735,42712,37221,
CB,4/18/2002,0.2700,0.2555,0.2628,859,113,972,29870,9872,
CBE,4/18/2002,0.3521,0.3301,0.3411,301,745,1046,48345,26663,
CBH,4/18/2002,0.2802,0.2379,0.2590,22,10,32,3073,2415,
CBR,4/18/2002,0.6970,0.7477,0.7224,10,10,20,4765,4378,
CBRL,4/18/2002,0.3175,0.3013,0.3094,197,44,241,3211,2478,
CBSS,4/18/2002,0.2491,0.2498,0.2494,107,0,107,1914,176,
CBST,4/18/2002,0.9550,0.8770,0.9160,0,1,1,5955,2413,
CBT,4/18/2002,0.3645,0.3648,0.3647,5,60,65,1697,495,
CBUK,4/18/2002,0.5711,0.5658,0.5684,0,0,0,215,50,
CC,4/18/2002,0.4356,0.4356,0.4356,85,18,103,24164,12689,
CCBL,4/18/2002,0.8401,0.7870,0.8136,1010,20,1030,6113,3855,
CCC,4/18/2002,0.4680,0.4679,0.4680,8,5,13,348,85,
CCCG,4/18/2002,0.5689,0.6111,0.5900,8,0,8,98,12,
CCE,4/18/2002,0.4664,0.4221,0.4442,101,0,101,15859,5171,
CCK,4/18/2002,0.8211,0.6904,0.7558,2889,488,3377,34656,19625,
CCL,4/18/2002,0.3335,0.2957,0.3146,122,1082,1204,28131,32281,
CCMP,4/18/2002,0.7874,0.7728,0.7801,1026,1911,2937,17499,16736,
